Timestamp,ADCS_mode,X_Coarse_Spin,Y_Coarse_Spin,Z_Coarse_Spin,PD1_CSS_theta,PD2_CSS_theta,PD3_CSS_theta,PD4_CSS_theta,PD5_CSS_theta,PD6_CSS_theta,HD_Cam_Temp,ACU2_Temp,Battery_Temp,Battery_Voltage,NanoMind_Temp,PDU_Channels_Status,SDR_Temp,SEPP_Temp,Background_RSSI,Last_RSSI,NanoCom_Temp
2024-05-01 04:57:03.720000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:57:10.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,434.0
2024-05-01 04:57:18.111000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:57:22.000000,,,,,,,,,,,,,,,,,,,-93.0,0.0,436.0
2024-05-01 04:57:32.000000,,,,,,,,,,,,,,,,,,,-102.0,0.0,438.0
2024-05-01 04:57:33.731000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:57:42.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,439.0
2024-05-01 04:57:48.111000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:57:52.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,440.0
2024-05-01 04:58:03.738000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:58:02.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,441.0
2024-05-01 04:58:12.000000,,,,,,,,,,,,,,,,,,,-93.0,0.0,442.0
2024-05-01 04:58:22.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,443.0
2024-05-01 04:58:32.000000,,,,,,,,,,,,,,,,,,,-105.0,0.0,444.0
2024-05-01 04:58:42.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,445.0
2024-05-01 04:58:52.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,445.0
2024-05-01 04:59:02.000000,,,,,,,,,,,,,,,,,,,-104.0,0.0,446.0
2024-05-01 04:59:12.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,447.0
2024-05-01 04:59:22.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,447.0
2024-05-01 04:59:32.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,448.0
2024-05-01 04:59:33.129000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 04:59:42.000000,,,,,,,,,,,,,,,,,,,-93.0,0.0,448.0
2024-05-01 04:59:47.725000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:00:02.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,449.0
2024-05-01 05:00:03.129000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:00:12.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,450.0
2024-05-01 05:00:17.733000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:00:22.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,450.0
2024-05-01 05:00:32.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,451.0
2024-05-01 05:00:33.128000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:00:42.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,451.0
2024-05-01 05:00:47.729000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:00:52.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,452.0
2024-05-01 05:01:02.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,452.0
2024-05-01 05:01:03.126000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:01:12.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,453.0
2024-05-01 05:01:42.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,454.0
2024-05-01 05:01:47.724000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:01:52.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,454.0
2024-05-01 05:02:02.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,455.0
2024-05-01 05:02:03.129000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:09:02.000000,,,,,,,,,,,,,,,,,,,-121.0,0.0,469.0
2024-05-01 05:09:12.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,469.0
2024-05-01 05:09:52.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,470.0
2024-05-01 05:10:02.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,470.0
2024-05-01 05:10:03.129000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 05:11:22.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,472.0
2024-05-01 05:11:32.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,472.0
2024-05-01 05:11:33.139000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:22:12.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,458.0
2024-05-01 06:22:42.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,458.0
2024-05-01 06:23:02.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,458.0
2024-05-01 06:24:02.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,459.0
2024-05-01 06:24:02.717000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:24:17.141000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:24:22.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,459.0
2024-05-01 06:24:32.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,459.0
2024-05-01 06:24:32.729000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:24:42.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,459.0
2024-05-01 06:24:47.105000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:24:52.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,459.0
2024-05-01 06:25:02.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,459.0
2024-05-01 06:25:02.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:25:12.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,460.0
2024-05-01 06:25:22.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,460.0
2024-05-01 06:25:32.000000,,,,,,,,,,,,,,,,,,,-105.0,0.0,460.0
2024-05-01 06:25:32.722000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:25:42.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,460.0
2024-05-01 06:25:47.110000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:25:52.000000,,,,,,,,,,,,,,,,,,,-80.0,0.0,460.0
2024-05-01 06:26:02.000000,,,,,,,,,,,,,,,,,,,-105.0,0.0,461.0
2024-05-01 06:26:02.737000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:26:17.107000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:26:22.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,461.0
2024-05-01 06:26:32.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,461.0
2024-05-01 06:26:32.712000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:26:42.000000,,,,,,,,,,,,,,,,,,,-104.0,0.0,461.0
2024-05-01 06:26:47.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:49:02.141000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:26:52.000000,,,,,,,,,,,,,,,,,,,-101.0,0.0,461.0
2024-05-01 06:27:02.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,461.0
2024-05-01 06:27:02.714000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:27:12.000000,,,,,,,,,,,,,,,,,,,-103.0,0.0,462.0
2024-05-01 06:27:42.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,462.0
2024-05-01 06:27:47.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:27:52.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,462.0
2024-05-01 06:28:02.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,462.0
2024-05-01 06:28:02.736000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:28:12.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,462.0
2024-05-01 06:28:17.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:28:22.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,463.0
2024-05-01 06:28:32.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,463.0
2024-05-01 06:28:32.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:28:42.000000,,,,,,,,,,,,,,,,,,,-114.0,0.0,463.0
2024-05-01 06:28:47.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:28:52.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,463.0
2024-05-01 06:29:02.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,463.0
2024-05-01 06:29:02.724000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:29:12.000000,,,,,,,,,,,,,,,,,,,-107.0,0.0,463.0
2024-05-01 06:29:22.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,463.0
2024-05-01 06:29:42.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,464.0
2024-05-01 06:29:46.742000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 06:30:02.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,464.0
2024-05-01 18:47:31.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,460.0
2024-05-01 18:47:32.156000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:47:41.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,459.0
2024-05-01 18:47:46.737000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:47:50.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,459.0
2024-05-01 18:48:01.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,459.0
2024-05-01 18:48:02.139000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:48:11.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,459.0
2024-05-01 18:48:16.734000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:48:21.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,458.0
2024-05-01 18:48:31.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,458.0
2024-05-01 18:48:32.154000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:48:41.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,458.0
2024-05-01 18:48:46.734000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:48:51.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,458.0
2024-05-01 18:49:01.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,458.0
2024-05-01 18:49:11.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,457.0
2024-05-01 18:49:16.734000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:49:31.000000,,,,,,,,,,,,,,,,,,,-104.0,0.0,457.0
2024-05-01 18:49:32.144000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:49:41.000000,,,,,,,,,,,,,,,,,,,-97.0,0.0,457.0
2024-05-01 18:49:46.738000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:49:51.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,456.0
2024-05-01 18:50:01.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,456.0
2024-05-01 18:50:02.140000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:50:11.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,456.0
2024-05-01 18:50:21.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,455.0
2024-05-01 18:50:31.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,455.0
2024-05-01 18:50:32.720000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:50:41.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,455.0
2024-05-01 18:50:47.112000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:50:51.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,455.0
2024-05-01 18:51:01.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,454.0
2024-05-01 18:51:11.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,454.0
2024-05-01 18:51:47.116000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:51:51.000000,,,,,,,,,,,,,,,,,,,-98.0,0.0,453.0
2024-05-01 18:52:01.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,453.0
2024-05-01 18:52:02.793000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:52:21.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,452.0
2024-05-01 18:52:31.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,452.0
2024-05-01 18:52:32.803000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:52:41.000000,,,,,,,,,,,,,,,,,,,-100.0,0.0,452.0
2024-05-01 18:52:47.714000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:52:51.000000,,,,,,,,,,,,,,,,,,,-97.0,0.0,452.0
2024-05-01 18:53:01.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,452.0
2024-05-01 18:53:02.762000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:53:11.000000,,,,,,,,,,,,,,,,,,,-103.0,0.0,451.0
2024-05-01 18:53:17.111000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:53:21.000000,,,,,,,,,,,,,,,,,,,-110.0,0.0,451.0
2024-05-01 18:53:31.000000,,,,,,,,,,,,,,,,,,,-103.0,0.0,451.0
2024-05-01 18:53:41.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,451.0
2024-05-01 18:53:47.110000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:53:51.000000,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 18:54:01.000000,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 18:54:02.728000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:54:11.000000,,,,,,,,,,,,,,,,,,,-105.0,0.0,451.0
2024-05-01 18:54:17.112000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:54:21.000000,,,,,,,,,,,,,,,,,,,-95.0,0.0,451.0
2024-05-01 18:54:31.000000,,,,,,,,,,,,,,,,,,,-100.0,0.0,451.0
2024-05-01 18:54:32.729000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:54:41.000000,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 18:54:47.110000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:54:51.000000,,,,,,,,,,,,,,,,,,,-99.0,0.0,450.0
2024-05-01 18:55:01.000000,,,,,,,,,,,,,,,,,,,-107.0,0.0,450.0
2024-05-01 18:55:02.728000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:55:11.000000,,,,,,,,,,,,,,,,,,,-107.0,0.0,450.0
2024-05-01 18:55:17.109000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:55:21.000000,,,,,,,,,,,,,,,,,,,-98.0,0.0,450.0
2024-05-01 18:55:32.730000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:55:41.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,450.0
2024-05-01 18:55:47.110000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:55:51.000000,,,,,,,,,,,,,,,,,,,-102.0,0.0,450.0
2024-05-01 18:56:01.000000,,,,,,,,,,,,,,,,,,,-86.0,0.0,450.0
2024-05-01 18:56:02.729000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:56:11.000000,,,,,,,,,,,,,,,,,,,-97.0,0.0,450.0
2024-05-01 18:56:17.111000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:56:31.000000,,,,,,,,,,,,,,,,,,,-111.0,0.0,449.0
2024-05-01 18:56:32.740000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:56:41.000000,,,,,,,,,,,,,,,,,,,-109.0,0.0,449.0
2024-05-01 18:56:47.112000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:56:51.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,449.0
2024-05-01 18:57:01.000000,,,,,,,,,,,,,,,,,,,-97.0,0.0,449.0
2024-05-01 18:57:02.737000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:57:11.000000,,,,,,,,,,,,,,,,,,,-107.0,0.0,449.0
2024-05-01 18:57:17.111000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:57:21.000000,,,,,,,,,,,,,,,,,,,-100.0,0.0,449.0
2024-05-01 18:57:31.000000,,,,,,,,,,,,,,,,,,,-106.0,0.0,449.0
2024-05-01 18:57:32.732000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:57:47.112000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:57:51.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,449.0
2024-05-01 18:58:01.000000,,,,,,,,,,,,,,,,,,,-103.0,0.0,450.0
2024-05-01 18:58:17.112000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:58:11.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,449.0
2024-05-01 18:58:31.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,449.0
2024-05-01 18:58:32.721000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:58:47.113000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 18:58:41.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,449.0
2024-05-01 18:58:51.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,449.0
2024-05-01 18:59:11.000000,,,,,,,,,,,,,,,,,,,-112.0,0.0,450.0
2024-05-01 18:59:31.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,450.0
2024-05-01 18:59:47.709925,,,,,,,,,,,,,,,,,,,-103.0,0.0,451.0
2024-05-01 18:59:51.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,450.0
2024-05-01 18:59:57.741254,,,,,,,,,,,,,,,,,,,-110.0,0.0,451.0
2024-05-01 19:00:07.768288,,,,,,,,,,,,,,,,,,,-103.0,0.0,451.0
2024-05-01 19:00:17.777717,,,,,,,,,,,,,,,,,,,-106.0,0.0,451.0
2024-05-01 19:00:27.760125,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 19:00:37.782994,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 19:00:47.709632,,,,,,,,,,,,,,,,,,,-105.0,0.0,451.0
2024-05-01 19:00:57.725207,,,,,,,,,,,,,,,,,,,-95.0,0.0,451.0
2024-05-01 19:01:07.747210,,,,,,,,,,,,,,,,,,,-100.0,0.0,451.0
2024-05-01 19:01:17.705636,,,,,,,,,,,,,,,,,,,-102.0,0.0,451.0
2024-05-01 19:03:44.855488,,,,,,,,,,,,,,,,,,,-106.0,0.0,452.0
2024-05-01 19:03:54.779636,,,,,,,,,,,,,,,,,,,-100.0,0.0,452.0
2024-05-01 19:04:04.867444,,,,,,,,,,,,,,,,,,,-97.0,0.0,452.0
2024-05-01 19:04:14.853410,,,,,,,,,,,,,,,,,,,-109.0,0.0,452.0
2024-05-01 19:04:22.810561,,,,,,,,,,,,,,,,,,,-107.0,0.0,450.0
2024-05-01 19:04:32.787863,,,,,,,,,,,,,,,,,,,-98.0,0.0,450.0
2024-05-01 19:04:52.777027,,,,,,,,,,,,,,,,,,,-106.0,0.0,450.0
2024-05-01 19:05:02.764101,,,,,,,,,,,,,,,,,,,-102.0,0.0,450.0
2024-05-01 19:05:12.831689,,,,,,,,,,,,,,,,,,,-86.0,0.0,450.0
2024-05-01 19:05:22.805704,,,,,,,,,,,,,,,,,,,-97.0,0.0,450.0
2024-05-01 19:05:42.793281,,,,,,,,,,,,,,,,,,,-111.0,0.0,449.0
2024-05-01 19:05:52.809527,,,,,,,,,,,,,,,,,,,-109.0,0.0,449.0
2024-05-01 19:06:02.756842,,,,,,,,,,,,,,,,,,,-112.0,0.0,449.0
2024-05-01 19:06:12.773474,,,,,,,,,,,,,,,,,,,-97.0,0.0,449.0
2024-05-01 20:20:46.733000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:20:51.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,449.0
2024-05-01 20:21:01.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,450.0
2024-05-01 20:21:02.117000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:21:16.730000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:22:21.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,452.0
2024-05-01 20:22:47.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:22:51.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,453.0
2024-05-01 20:23:01.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,453.0
2024-05-01 20:23:02.712000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:23:11.000000,,,,,,,,,,,,,,,,,,,-101.0,0.0,453.0
2024-05-01 20:23:17.114000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:23:21.000000,,,,,,,,,,,,,,,,,,,-80.0,0.0,453.0
2024-05-01 20:23:31.000000,,,,,,,,,,,,,,,,,,,-97.0,0.0,453.0
2024-05-01 20:23:32.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:23:41.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,453.0
2024-05-01 20:23:51.000000,,,,,,,,,,,,,,,,,,,-77.0,0.0,453.0
2024-05-01 20:24:01.000000,,,,,,,,,,,,,,,,,,,-100.0,0.0,454.0
2024-05-01 20:24:02.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:24:11.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,454.0
2024-05-01 20:24:17.109000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:24:21.000000,,,,,,,,,,,,,,,,,,,-103.0,0.0,454.0
2024-05-01 20:24:31.000000,,,,,,,,,,,,,,,,,,,-108.0,0.0,454.0
2024-05-01 20:24:32.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:24:47.107000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:24:51.000000,,,,,,,,,,,,,,,,,,,-105.0,0.0,455.0
2024-05-01 20:25:02.724000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:25:17.107000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:25:21.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,456.0
2024-05-01 20:25:31.000000,,,,,,,,,,,,,,,,,,,-99.0,0.0,456.0
2024-05-01 20:25:32.724000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:25:41.000000,,,,,,,,,,,,,,,,,,,-91.0,0.0,456.0
2024-05-01 20:25:47.109000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:25:51.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,456.0
2024-05-01 20:26:02.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:26:11.000000,,,,,,,,,,,,,,,,,,,-121.0,0.0,457.0
2024-05-01 20:26:17.105000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:26:21.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,457.0
2024-05-01 20:26:31.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,457.0
2024-05-01 20:26:32.722000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:26:41.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,457.0
2024-05-01 20:26:47.104000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:26:51.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,457.0
2024-05-01 20:27:01.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,458.0
2024-05-01 20:27:02.723000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:27:21.000000,,,,,,,,,,,,,,,,,,,-121.0,0.0,458.0
2024-05-01 20:27:41.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,458.0
2024-05-01 20:29:41.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,458.0
2024-05-01 20:29:46.730000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:29:51.000000,,,,,,,,,,,,,,,,,,,-115.0,0.0,458.0
2024-05-01 20:30:01.000000,,,,,,,,,,,,,,,,,,,-113.0,0.0,459.0
2024-05-01 20:30:02.145000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:30:11.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,459.0
2024-05-01 20:30:16.728000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:30:21.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,459.0
2024-05-01 20:30:31.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,459.0
2024-05-01 20:30:32.129000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:30:46.725000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:30:51.000000,,,,,,,,,,,,,,,,,,,-116.0,0.0,460.0
2024-05-01 20:31:01.000000,,,,,,,,,,,,,,,,,,,-120.0,0.0,460.0
2024-05-01 20:31:11.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,460.0
2024-05-01 20:31:16.732000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:31:31.000000,,,,,,,,,,,,,,,,,,,-118.0,0.0,461.0
2024-05-01 20:31:32.138000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:31:41.000000,,,,,,,,,,,,,,,,,,,-117.0,0.0,461.0
2024-05-01 20:31:46.735000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:32:01.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,462.0
2024-05-01 20:32:02.128000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:32:11.000000,,,,,,,,,,,,,,,,,,,-121.0,0.0,462.0
2024-05-01 20:32:16.725000,3.0,,,,,,,,,,,,,,,4733.0,,,,,
2024-05-01 20:32:21.000000,,,,,,,,,,,,,,,,,,,-119.0,0.0,462.0
